# TODO-324 re-check queue (BUG-330 fallout). Generated by tools/_todo324_scan.py
class	run	lb	ppm	corr	conf	commentary_says_distinct	audit_disagrees	fp_linked	sec_subthreshold	has_analysis
AT-RISK-DISAGREES	20260718_104714_1999-11-08	LB-11694	-40027	0.006	2.22	False	1	False	False	False
AT-RISK-DISAGREES	20260718_114459_2003-02-11	LB-00948	+23368	0.006	2.58	False	1	False	False	True
AT-RISK-DISAGREES	20260718_115855_2003-11-24	LB-01548	-28048	0.016	2.22	False	1	False	False	True
AT-RISK-DISAGREES	20260718_151745_1993-11-16	LB-06853	+70681	0.013	2.45	False	1	False	False	False
AT-RISK-DISAGREES	20260718_151745_1993-11-16	LB-13272	-9700	0.009	2.48	False	1	False	False	False
AT-RISK-DISAGREES	20260718_165322_1995-04-03	LB-01032	+34100	0.063	3.85	False	1	False	False	False
AT-RISK-DISAGREES	20260718_165322_1995-04-03	LB-01277	+33624	0.063	2.59	False	1	False	False	False
AT-RISK-DISAGREES	20260718_165322_1995-04-03	LB-05335	+25076	0.007	2.98	False	1	False	False	False
AT-RISK-DISAGREES	20260718_201235_1996-07-03	LB-06905	-16500	0.003	2.28	False	1	False	False	True
AT-RISK-DISAGREES	20260718_202430_1996-07-10	LB-06280	-80105	0.004	2.19	False	2	False	False	False
AT-RISK-DISAGREES	20260718_225931_1990-10-30	LB-06332	-23176	0.003	2.94	False	1	False	False	True
AT-RISK-DISAGREES	20260718_225931_1990-10-30	LB-02772	-1097	0.003	2.68	False	2	False	False	True
AT-RISK-DISAGREES	20260718_230912_1991-05-11	LB-12267	-38981	0.005	3.37	False	4	False	False	False
AT-RISK-DISAGREES	20260718_231750_1992-05-02	LB-04030	-64142	0.003	4.80	False	3	False	False	False
AT-RISK-DISAGREES	20260719_002926_1993-02-16	LB-15262	+19206	0.143	3.11	False	1	False	False	True
AT-RISK-DISAGREES	20260719_002926_1993-02-16	LB-06844	+18000	0.143	2.20	False	1	False	False	True
AT-RISK-DISAGREES	20260719_002926_1993-02-16	LB-09249	-8949	0.010	3.30	False	1	False	False	True
AT-RISK-DISAGREES	20260719_010620_1993-02-20	LB-08592	+5200	0.041	1.64	False	1	False	False	False
AT-RISK-DISAGREES	20260719_012642_1993-07-13	LB-05717	-2670	0.003	2.39	False	2	False	False	True
AT-RISK-DISAGREES	20260719_015417_1994-02-14	LB-15234	+5162	0.005	2.86	False	1	False	False	True
AT-RISK-DISAGREES	20260719_023619_1996-07-23	LB-14901	-3427	0.004	2.84	False	1	False	False	True
AT-RISK-DISAGREES	20260719_031052_1996-11-23	LB-07134	-29486	0.038	1.12	False	3	False	False	False
AT-RISK-DISAGREES	20260719_031052_1996-11-23	LB-02915	+29771	0.004	2.24	False	3	False	False	False
AT-RISK-DISAGREES	20260719_052143_1987-09-13	LB-09979	+14685	0.003	1.95	False	1	False	False	False
AT-RISK-DISAGREES	20260719_052720_1987-09-29	LB-05694	+3300	0.007	2.66	False	1	False	False	False
AT-RISK-DISAGREES	20260719_053505_1987-10-01	LB-09980	+6179	0.050	3.02	False	1	False	False	False
AT-RISK-DISAGREES	20260719_053505_1987-10-01	LB-11096	-12635	0.029	1.45	False	1	False	False	False
AT-RISK-DISAGREES	20260719_055505_1987-10-17	LB-09271	+6700	0.003	1.40	False	1	False	False	False
AT-RISK-DISAGREES	20260719_055505_1987-10-17	LB-00119	-900	0.009	2.49	False	2	False	False	False
AT-RISK-DISAGREES	20260719_061245_1990-07-07	LB-08952	+10743	0.005	2.17	False	1	False	False	True
AT-RISK-DISAGREES	20260719_065033_1993-09-08	LB-06102	-19005	0.003	2.88	False	1	False	False	False
AT-RISK-DISAGREES	20260719_070915_1994-02-16	LB-06861	+14400	0.002	2.29	False	1	False	False	True
AT-RISK-DISAGREES	20260719_070915_1994-02-16	LB-11062	+38900	0.002	2.42	False	1	False	False	True
AT-RISK-DISAGREES	20260719_072133_1994-10-31	LB-00114	+18950	0.003	1.85	False	1	False	False	False
AT-RISK-DISAGREES	20260719_082739_1996-07-19	LB-03494	+22148	0.007	1.97	False	1	False	False	False
AT-RISK-DISAGREES	20260719_083143_1996-07-24	LB-14902	+19000	0.003	1.69	False	1	False	False	True
AT-RISK-DISAGREES	20260719_114433_1987-07-12	LB-08486	-27568	0.048	2.10	False	2	False	False	True
AT-RISK-DISAGREES	20260719_114433_1987-07-12	LB-12450	-29635	0.059	2.29	False	1	False	False	True
AT-RISK-DISAGREES	20260719_114433_1987-07-12	LB-13902	-61500	0.004	2.17	False	1	False	False	True
AT-RISK-DISAGREES	20260719_125721_1987-09-05	LB-05076	-14247	0.003	5.08	False	1	False	False	False
AT-RISK-DISAGREES	20260719_125721_1987-09-05	LB-05433	-24244	0.004	3.67	False	2	False	False	False
AT-RISK-DISAGREES	20260719_130522_1987-09-16	LB-06100	-27755	0.002	2.86	False	1	False	False	False
AT-RISK-DISAGREES	20260719_134409_1988-06-15	LB-04694	-3000	0.008	2.91	False	1	False	False	True
AT-RISK-DISAGREES	20260719_135020_1988-06-17	LB-10695	-4700	0.014	2.61	False	1	False	False	True
AT-RISK-DISAGREES	20260719_143141_1988-07-22	LB-01117	+5495	0.005	1.85	False	2	False	False	True
AT-RISK-DISAGREES	20260719_143141_1988-07-22	LB-10946	+1332	0.005	3.27	False	2	False	False	True
AT-RISK-DISAGREES	20260719_143520_1988-07-30	LB-07135	+11273	0.004	2.34	False	1	False	False	False
AT-RISK-DISAGREES	20260719_143712_1988-08-20	LB-13582	-56640	0.029	1.88	False	2	False	False	False
AT-RISK-DISAGREES	20260719_145042_1988-10-14	LB-14684	-14286	0.003	4.03	False	1	False	False	False
AT-RISK-DISAGREES	20260719_145042_1988-10-14	LB-15006	-61885	0.003	3.10	False	1	False	False	False
AT-RISK-DISAGREES	20260719_150159_1989-06-11	LB-07239	-40104	0.003	2.49	False	2	False	False	False
AT-RISK-DISAGREES	20260719_150159_1989-06-11	LB-02155	-16752	0.003	1.31	False	1	False	False	False
AT-RISK-DISAGREES	20260719_150633_1989-07-03	LB-13382	-44231	0.003	2.87	False	2	False	False	True
AT-RISK-DISAGREES	20260719_150844_1989-07-06	LB-02184	-14485	0.003	4.82	False	2	False	False	False
AT-RISK-DISAGREES	20260719_150844_1989-07-06	LB-15086	+6028	0.004	2.23	False	1	False	False	False
AT-RISK-DISAGREES	20260719_151301_1989-07-11	LB-02161	+30034	0.005	1.88	False	1	False	False	True
AT-RISK-DISAGREES	20260719_151301_1989-07-11	LB-07639	-9287	0.003	3.71	False	2	False	False	True
AT-RISK-DISAGREES	20260719_152124_1989-07-28	LB-02224	-40405	0.003	2.00	False	1	False	False	False
AT-RISK-DISAGREES	20260719_152124_1989-07-28	LB-05781	+1870	0.003	1.47	False	1	False	False	False
AT-RISK-DISAGREES	20260719_153116_1989-09-09	LB-00532	+2710	0.021	1.93	False	1	False	False	False
AT-RISK-DISAGREES	20260719_153755_1990-01-31	LB-01305	-13399	0.018	1.59	False	3	False	False	False
AT-RISK-DISAGREES	20260719_153755_1990-01-31	LB-09934	+8400	0.003	1.95	False	2	False	False	False
AT-RISK-DISAGREES	20260719_153755_1990-01-31	LB-03187	+2260	0.004	3.72	False	2	False	False	False
AT-RISK-DISAGREES	20260719_155930_1990-07-03	LB-13771	-1814	0.010	1.80	False	1	False	False	False
AT-RISK-DISAGREES	20260719_160648_1990-08-24	LB-04084	+16106	0.003	1.86	False	1	False	False	False
AT-RISK-DISAGREES	20260719_161240_1990-11-12	LB-00424	+449	0.010	5.63	False	1	False	False	False
AT-RISK-DISAGREES	20260719_161240_1990-11-12	LB-05594	+2030	0.004	2.27	False	1	False	False	False
AT-RISK-DISAGREES	20260719_161240_1990-11-12	LB-15484	+3534	0.003	2.83	False	1	False	False	False
AT-RISK-DISAGREES	20260719_162213_1991-02-03	LB-03688	-5100	0.003	4.51	False	2	False	False	False
AT-RISK-DISAGREES	20260719_162607_1991-02-05	LB-06201	-18551	0.031	5.28	False	1	False	False	True
AT-RISK-DISAGREES	20260719_170417_1992-04-05	LB-00406	-48038	0.003	2.69	False	1	False	False	False
AT-RISK-DISAGREES	20260719_173210_1992-09-03	LB-14567	-1213	0.144	2.20	False	1	False	False	False
AT-RISK-DISAGREES	20260719_173739_1992-09-09	LB-01487	+240	0.006	2.89	False	1	False	False	False
AT-RISK-DISAGREES	20260719_174334_1992-09-12	LB-03235	-11788	0.003	2.39	False	1	False	False	False
AT-RISK-DISAGREES	20260719_174910_1992-11-13	LB-09098	-49193	0.005	1.63	False	3	False	False	False
AT-RISK-DISAGREES	20260719_175659_1993-02-08	LB-03189	+2440	0.003	1.39	False	1	False	False	False
AT-RISK-DISAGREES	20260719_182538_1993-04-13	LB-12412	-49658	0.004	2.92	False	1	False	False	False
AT-RISK-DISAGREES	20260719_182538_1993-04-13	LB-15966	-15161	0.005	1.43	False	1	False	False	False
AT-RISK-DISAGREES	20260719_183910_1993-06-19	LB-04574	+15105	0.003	4.64	False	1	False	False	True
AT-RISK-DISAGREES	20260719_195705_1994-07-15	LB-06868	-28600	0.003	1.89	False	1	False	False	True
AT-RISK-DISAGREES	20260719_221317_1996-04-30	LB-00934	+22075	0.120	2.75	False	1	False	False	False
AT-RISK-DISAGREES	20260719_223521_1996-06-19	LB-01520	-2739	0.009	1.83	False	2	False	False	False
AT-RISK-DISAGREES	20260719_231824_1996-11-20	LB-00472	+61400	0.003	3.52	False	1	False	False	False
AT-RISK-DISAGREES	20260719_233330_1997-02-14	LB-04461	-5310	0.016	4.09	False	1	False	False	False
AT-RISK-DISAGREES	20260720_005305_2000-05-21	LB-05796	-400	0.057	3.10	False	1	False	False	False
AT-RISK-DISAGREES	20260720_012930_2000-10-01	LB-01553	-7800	0.008	1.09	False	1	False	False	False
AT-RISK-DISAGREES	20260720_012930_2000-10-01	LB-04476	-7600	0.005	1.26	False	1	False	False	False
AT-RISK-DISAGREES	20260720_050753_2004-06-04	LB-01790	+20836	0.073	1.42	False	1	False	False	True
AT-RISK-DISAGREES	20260720_051424_2004-06-05	LB-01820	+19220	0.058	2.11	False	1	False	False	False
AT-RISK-DISAGREES	20260720_072026_2009-10-13	LB-08067	+2130	0.023	2.22	False	1	False	False	True
AT-RISK-DISAGREES	20260720_072026_2009-10-13	LB-08109	+51292	0.029	3.09	False	1	False	False	True
AT-RISK-DISAGREES	20260721_092546_2019-04-09	LB-14085	+46000	0.005	2.59	False	1	False	False	False
AT-RISK-DISAGREES	20260721_104738_2019-07-12	LB-14504	-81754	0.003	3.89	False	1	False	False	True
AT-RISK-DISAGREES	20260721_150804_1989-06-04	LB-06445	-29073	0.005	1.77	False	3	False	False	True
AT-RISK-DISAGREES	20260721_150804_1989-06-04	LB-02478	+33667	0.005	1.82	False	4	False	False	True
AT-RISK-DISAGREES	20260721_210157_1974-01-06	LB-03603	+19100	0.002	2.49	False	1	False	False	False
AT-RISK-DISAGREES	20260721_211550_1974-01-07	LB-03604	+19600	0.004	3.14	False	2	False	False	False
AT-RISK-DISAGREES	20260721_211550_1974-01-07	LB-02647	-54600	0.004	2.75	False	2	False	False	False
AT-RISK-DISAGREES	20260721_212844_1974-01-09	LB-05218	-14300	0.008	3.57	False	1	False	False	True
AT-RISK-DISAGREES	20260721_212844_1974-01-09	LB-03978	-45200	0.007	1.78	False	2	False	False	True
AT-RISK-DISAGREES	20260721_214834_1974-01-12	LB-03623	-18192	0.003	1.12	False	1	False	False	True
AT-RISK-DISAGREES	20260721_215443_1974-01-16	LB-03624	-53700	0.004	3.40	False	1	False	False	False
AT-RISK-DISAGREES	20260721_220402_1974-01-19	LB-02899	+61500	0.007	2.19	False	1	False	False	False
AT-RISK-DISAGREES	20260721_224351_1974-01-21	LB-03638	-56600	0.004	2.58	False	1	False	False	True
AT-RISK-DISAGREES	20260721_225214_1974-01-23	LB-03650	-2162	0.027	1.44	False	1	False	False	True
AT-RISK-DISAGREES	20260721_225214_1974-01-23	LB-09637	+50452	0.006	1.46	False	2	False	False	True
AT-RISK-DISAGREES	20260721_230542_1974-01-25	LB-01607	-66859	0.003	1.64	False	2	False	False	False
AT-RISK-DISAGREES	20260721_232041_1974-01-26	LB-09357	+3134	0.008	2.52	False	2	False	False	True
AT-RISK-DISAGREES	20260721_234624_1974-01-29	LB-11554	+21100	0.006	2.10	False	1	False	False	False
AT-RISK-DISAGREES	20260721_235227_1974-01-30	LB-02942	+37608	0.005	2.08	False	1	False	False	False
AT-RISK-DISAGREES	20260723_160559_1974-01-31	LB-04464	+51394	0.011	2.07	False	1	False	False	False
AT-RISK-DISAGREES	20260723_183604_1974-02-09	LB-12032	-27700	0.003	1.73	False	1	False	False	False
AT-RISK-DISAGREES	20260723_212918_1974-05-09	LB-05094	+48655	0.006	3.90	False	1	False	False	True
AT-RISK-DISAGREES	20260723_215836_1975-10-31	LB-03690	+31900	0.003	1.46	False	1	False	False	False
AT-RISK-DISAGREES	20260723_223605_1975-11-09	LB-03693	-523	0.021	4.60	False	1	False	False	False
AT-RISK-DISAGREES	20260723_230603_1975-11-13	LB-02808	+15657	0.011	2.54	False	1	False	False	False
AT-RISK-DISAGREES	20260723_230603_1975-11-13	LB-02809	+60200	0.101	2.63	False	1	False	False	False
AT-RISK-DISAGREES	20260723_230603_1975-11-13	LB-03697	+58700	0.101	2.55	False	2	False	False	False
AT-RISK-DISAGREES	20260723_230603_1975-11-13	LB-02804	+19502	0.011	5.76	False	2	False	False	False
AT-RISK-DISAGREES	20260723_230603_1975-11-13	LB-04440	+4900	0.004	1.61	False	2	False	False	False
AT-RISK-DISAGREES	20260723_234044_1975-11-17	LB-02925	+20778	0.080	2.27	False	1	False	False	False
AT-RISK-DISAGREES	20260723_234044_1975-11-17	LB-08957	+31400	0.004	1.46	False	1	False	False	False
AT-RISK-DISAGREES	20260723_234044_1975-11-17	LB-03740	+60700	0.005	3.42	False	1	False	False	False
AT-RISK-DISAGREES	20260723_234044_1975-11-17	LB-00479	+2900	0.004	3.35	False	1	False	False	False
AT-RISK-DISAGREES	20260723_234044_1975-11-17	LB-02306	+34310	0.080	2.43	False	2	False	False	False
AT-RISK-DISAGREES	20260724_001703_1975-11-21	LB-07100	+8700	0.005	1.37	False	1	False	False	False
AT-RISK-DISAGREES	20260724_001703_1975-11-21	LB-03726	-38200	0.005	1.45	False	1	False	False	False
AT-RISK-DISAGREES	20260724_010508_1975-11-24	LB-00537	+47900	0.008	2.34	False	1	False	False	False
AT-RISK-DISAGREES	20260724_010508_1975-11-24	LB-03809	-28300	0.008	2.61	False	1	False	False	False
AT-RISK-DISAGREES	20260724_011317_1975-11-26	LB-06068	+24520	0.009	2.34	False	1	False	False	True
AT-RISK-DISAGREES	20260724_011317_1975-11-26	LB-07698	-4859	0.012	1.97	False	1	False	False	True
AT-RISK-DISAGREES	20260724_013314_1975-11-29	LB-03709	+1117	0.024	5.58	False	1	False	False	True
AT-RISK-DISAGREES	20260724_021054_1975-12-02	LB-03704	+1628	0.005	3.06	False	2	False	False	True
AT-RISK-DISAGREES	20260724_021054_1975-12-02	LB-03258	-14673	0.005	1.47	False	2	False	False	True
AT-RISK-DISAGREES	20260724_034713_1976-01-25	LB-04304	-64347	0.067	1.88	False	1	False	False	False
AT-RISK-DISAGREES	20260724_040513_1976-04-21	LB-04271	+41189	0.010	2.37	False	1	False	False	False
AT-RISK-DISAGREES	20260724_040824_1976-04-22	LB-00813	-400	0.004	2.28	False	3	False	False	True
AT-RISK-DISAGREES	20260724_040824_1976-04-22	LB-03563	+37200	0.004	2.55	False	1	False	False	True
AT-RISK-DISAGREES	20260724_042417_1976-04-25	LB-03593	+26300	0.006	2.77	False	2	False	False	True
AT-RISK-DISAGREES	20260724_042417_1976-04-25	LB-01674	+1600	0.005	1.43	False	1	False	False	True
AT-RISK-DISAGREES	20260724_043352_1976-04-28	LB-03453	-8393	0.006	1.17	False	1	False	False	False
AT-RISK-DISAGREES	20260724_043913_1976-04-29	LB-00061	-39900	0.003	3.33	False	1	False	False	True
AT-RISK-DISAGREES	20260724_043913_1976-04-29	LB-16057	-56100	0.003	2.21	False	1	False	False	True
AT-RISK-DISAGREES	20260724_045659_1976-05-03	LB-00509	-500	0.008	1.96	False	2	False	False	True
AT-RISK-DISAGREES	20260724_053215_1976-05-04	LB-00570	-31366	0.003	1.35	False	1	False	False	True
AT-RISK-DISAGREES	20260724_053215_1976-05-04	LB-16062	-13455	0.003	1.41	False	1	False	False	True
AT-RISK-DISAGREES	20260724_054447_1976-05-11	LB-03308	-1882	0.009	4.51	False	1	False	False	True
AT-RISK-DISAGREES	20260724_054447_1976-05-11	LB-04303	+60500	0.009	2.72	False	1	False	False	True
AT-RISK-DISAGREES	20260724_054447_1976-05-11	LB-02131	-6800	0.007	3.52	False	1	False	False	True
AT-RISK-DISAGREES	20260724_054447_1976-05-11	LB-05813	-27927	0.008	2.50	False	1	False	False	True
AT-RISK-DISAGREES	20260724_055956_1976-05-16	LB-08301	+2300	0.005	2.45	False	1	False	False	False
AT-RISK-DISAGREES	20260724_055956_1976-05-16	LB-16002	-51500	0.007	2.26	False	1	False	False	False
AT-RISK-DISAGREES	20260724_055956_1976-05-16	LB-15588	-33100	0.007	3.26	False	1	False	False	False
AT-RISK-DISAGREES	20260724_063448_1976-05-18	LB-15199	+60100	0.006	1.39	False	2	False	False	False
AT-RISK-DISAGREES	20260724_063448_1976-05-18	LB-11728	+7000	0.004	1.21	False	1	False	False	False
AT-RISK-DISAGREES	20260724_065612_1976-05-19	LB-01124	+41800	0.004	1.90	False	1	False	False	False
AT-RISK-DISAGREES	20260724_071249_1976-05-23	LB-02738	-39534	0.007	4.54	False	2	False	False	False
AT-RISK-DISAGREES	20260724_071249_1976-05-23	LB-04328	+6807	0.007	3.43	False	2	False	False	False
AT-RISK-DISAGREES	20260724_071249_1976-05-23	LB-07101	-70110	0.005	2.73	False	3	False	False	False
AT-RISK-DISAGREES	20260724_071249_1976-05-23	LB-15724	-27300	0.007	2.92	False	3	False	False	False
AT-RISK-DISAGREES	20260724_074513_1976-11-25	LB-06423	-5600	0.005	1.29	False	1	False	False	True
AT-RISK-DISAGREES	20260724_081821_1978-02-23	LB-07417	-38322	0.009	2.43	False	1	False	False	False
AT-RISK-DISAGREES	20260724_082430_1978-02-24	LB-11745	-27492	0.004	4.19	False	3	False	False	False
AT-RISK-DISAGREES	20260724_082430_1978-02-24	LB-04143	+2300	0.004	3.65	False	1	False	False	False
AT-RISK-DISAGREES	20260724_082430_1978-02-24	LB-15432	-2308	0.009	2.18	False	1	False	False	False
AT-RISK-DISAGREES	20260724_083508_1978-02-25	LB-09629	-8330	0.007	5.01	False	1	False	False	False
AT-RISK-DISAGREES	20260724_083508_1978-02-25	LB-03186	-16983	0.004	1.06	False	1	False	False	False
AT-RISK-DISAGREES	20260724_084036_1978-02-26	LB-06733	+6089	0.008	4.44	False	3	False	False	False
AT-RISK-DISAGREES	20260724_084657_1978-02-28	LB-04151	-24609	0.005	1.70	False	2	False	False	False
AT-RISK-DISAGREES	20260724_085616_1978-03-02	LB-07301	-31413	0.005	3.50	False	2	False	False	False
AT-RISK-DISAGREES	20260724_091150_1978-03-04	LB-04639	+60100	0.010	5.28	False	3	False	False	False
AT-RISK-DISAGREES	20260724_093113_1978-03-13	LB-04160	-8851	0.007	2.91	False	1	False	False	True
AT-RISK-DISAGREES	20260724_103235_1978-06-03	LB-11634	+32363	0.003	1.76	False	1	False	False	False
AT-RISK-DISAGREES	20260724_104134_1978-06-07	LB-06736	+5900	0.003	1.95	False	1	False	False	True
AT-RISK-DISAGREES	20260724_104134_1978-06-07	LB-11702	+400	0.004	1.85	False	1	False	False	True
AT-RISK-DISAGREES	20260724_104134_1978-06-07	LB-11720	+29390	0.009	2.31	False	3	False	False	True
AT-RISK-DISAGREES	20260724_113701_1978-06-20	LB-04731	+1600	0.003	2.41	False	1	False	False	True
AT-RISK-DISAGREES	20260724_114037_1978-06-23	LB-02115	-36598	0.003	2.11	False	2	False	False	False
AT-RISK-DISAGREES	20260724_115355_1978-06-27	LB-05430	-32032	0.005	1.22	False	2	False	False	False
AT-RISK-DISAGREES	20260724_120002_1978-06-29	LB-09218	-3536	0.006	1.24	False	3	False	False	True
AT-RISK-DISAGREES	20260724_120002_1978-06-29	LB-02962	+22211	0.003	3.06	False	3	False	False	True
AT-RISK-DISAGREES	20260724_120613_1978-07-01	LB-07183	-17041	0.012	4.58	False	1	False	False	True
AT-RISK-DISAGREES	20260724_124029_1978-07-15	LB-05169	+9939	0.113	2.08	False	3	False	False	False
AT-RISK-DISAGREES	20260724_124029_1978-07-15	LB-09969	-30918	0.113	2.01	False	2	False	False	False
AT-RISK-DISAGREES	20260724_133230_1978-09-15	LB-01016	+14907	0.003	1.50	False	1	False	False	False
AT-RISK-DISAGREES	20260724_133533_1978-09-16	LB-04754	-21333	0.004	3.42	False	2	False	False	True
AT-RISK-DISAGREES	20260724_140236_1978-09-26	LB-00091	-3545	0.004	2.88	False	1	False	False	True
AT-RISK-DISAGREES	20260724_141337_1978-09-29	LB-04561	+52995	0.006	3.32	False	1	False	False	False
AT-RISK-DISAGREES	20260724_142352_1978-10-03	LB-04545	-30944	0.002	3.21	False	1	False	False	True
AT-RISK-DISAGREES	20260724_142535_1978-10-04	LB-05050	+46554	0.004	1.54	False	1	False	False	True
AT-RISK-DISAGREES	20260724_151945_1978-10-18	LB-04097	-19486	0.002	2.41	False	4	False	False	True
AT-RISK-DISAGREES	20260724_151945_1978-10-18	LB-07664	-4390	0.002	2.88	False	4	False	False	True
AT-RISK-DISAGREES	20260724_151945_1978-10-18	LB-07564	-11035	0.003	2.55	False	2	False	False	True
AT-RISK-DISAGREES	20260724_153404_1978-10-21	LB-07661	-7034	0.003	2.36	False	1	False	False	True
AT-RISK-DISAGREES	20260724_154158_1978-10-28	LB-04602	+42090	0.004	4.42	False	1	False	False	True
AT-RISK-DISAGREES	20260724_154158_1978-10-28	LB-03317	+7401	0.004	1.98	False	1	False	False	True
AT-RISK-DISAGREES	20260724_154158_1978-10-28	LB-01068	-9062	0.005	1.62	False	3	False	False	True
AT-RISK-DISAGREES	20260724_161453_1978-11-01	LB-06128	+26561	0.002	1.74	False	1	False	False	True
AT-RISK-DISAGREES	20260724_192629_1978-11-04	LB-15962	+42278	0.004	2.10	False	1	False	False	True
AT-RISK-DISAGREES	20260724_195207_1978-11-09	LB-14898	-17851	0.006	2.07	False	1	False	False	True
AT-RISK-DISAGREES	20260724_195602_1978-11-10	LB-01502	+22224	0.003	2.57	False	1	False	False	False
AT-RISK-DISAGREES	20260724_195602_1978-11-10	LB-09352	+1000	0.005	1.83	False	1	False	False	False
AT-RISK-DISAGREES	20260724_195602_1978-11-10	LB-09353	-28274	0.014	2.05	False	1	False	False	False
AT-RISK-DISAGREES	20260724_200242_1978-11-11	LB-07726	+35441	0.004	2.23	False	1	False	False	True
AT-RISK-DISAGREES	20260724_201457_1978-11-15	LB-12561	+15840	0.004	2.47	False	1	False	False	True
AT-RISK-DISAGREES	20260724_201457_1978-11-15	LB-05971	+31622	0.003	2.06	False	1	False	False	True
AT-RISK-DISAGREES	20260724_201457_1978-11-15	LB-00303	+5044	0.003	2.95	False	2	False	False	True
AT-RISK-DISAGREES	20260724_204513_1978-11-23	LB-12530	-15853	0.004	1.83	False	3	False	False	False
AT-RISK-DISAGREES	20260724_204513_1978-11-23	LB-08875	+210	0.004	2.54	False	2	False	False	False
AT-RISK-DISAGREES	20260724_210816_1978-12-01	LB-07754	+53977	0.004	1.44	False	2	False	False	False
AT-RISK-DISAGREES	20260724_210816_1978-12-01	LB-04414	+4491	0.005	4.94	False	1	False	False	False
AT-RISK-DISAGREES	20260724_213746_1978-12-05	LB-07766	-30112	0.004	5.57	False	1	False	False	False
AT-RISK-DISAGREES	20260724_214300_1978-12-07	LB-08724	+508	0.010	1.58	False	2	False	False	False
AT-RISK-DISAGREES	20260724_214300_1978-12-07	LB-03477	-1699	0.009	1.50	False	1	False	False	False
AT-RISK-DISAGREES	20260724_214300_1978-12-07	LB-03846	+41102	0.003	4.59	False	3	False	False	False
AT-RISK-DISAGREES	20260724_214935_1978-12-08	LB-07768	+21922	0.004	1.83	False	1	False	False	False
AT-RISK-DISAGREES	20260724_220806_1978-12-10	LB-05533	+55222	0.003	1.01	False	1	False	False	True
